City,hotel_name,hotel_url,hotel_rating,hotel_description,hotel_address
Chateau du Haut Koenigsbourg,Hôtel Restaurant Vaillant proche Europapark Rulantica,https://www.booking.com/hotel/fr/vaillant.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=24070712_334185740_0_34_0&highlighted_blocks=24070712_334185740_0_34_0&matching_block_id=24070712_334185740_0_34_0&sr_pri_blocks=24070712_334185740_0_34_0__63750&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","L’Hôtel Restaurant Vaillant proche Europapark Rulantica vous propose des chambres dotées de la climatisation, d’une télévision par câble à écran plat et d’une connexion Wi-Fi gratuite. Il vous accueille dans la ville alsacienne de Sélestat, à 5 minutes à pied de la gare ferroviaire.

Le restaurant de l'Hotel Vaillant, le Stork, sert une cuisine moderne. Vous pourrez accompagner vos repas d’un excellent vin de la région. Un bar vous accueille également sur place.

Après une séance d'entraînement à la salle de sport, détendez-vous dans le sauna ou profitez d'un hydromassage. L’établissement possède aussi une terrasse ouverte durant la saison estivale et un espace de jeux pour les enfants avec des jeux vidéo.

Un parking public est accessible gratuitement sur place. Il dispose également d’un parking surveillé pour les vélos et les motos.

L'hôtel est situé près d'Europapark. 20 km 







En voir plus","
7, Rue Ignace Spies, 67600 Sélestat, France
"
Chateau du Haut Koenigsbourg,L'Abbaye d'Alspach,https://www.booking.com/hotel/fr/abbaye-d-alspach.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=18034403_350847430_0_2_0&highlighted_blocks=18034403_350847430_0_2_0&matching_block_id=18034403_350847430_0_2_0&sr_pri_blocks=18034403_350847430_0_2_0__75500&from=searchresults#hotelTmpl,"8,7","Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Abbaye d'Alspach ! Connectez-vous pour économiser.
 Cet ancien couvent placé en plein cœur de la ville médiévale de Kientzheim a été rénové dans le respect de l'architecture d'origine et vous accueille dans un cadre très confortable.

L'Abbaye d'Alspach propose des chambres élégantes soigneusement décorées par le propriétaire pour vous assurer de bonnes nuits de sommeil. Les chambres sont dotées d'installations modernes, et notamment de l'accès sans fil (Wi-Fi) à Internet gratuit.

Profitez du sauna et de la salle de remise en forme, ainsi que du jardin ombragé de l'hôtel.

Le personnel de l'établissement vous fournira d'excellents renseignements sur les sites touristiques des environs. Si vous visitez la région en voiture, vous apprécierez le parking privatif gratuit de l'établissement. L'hôtel constitue un point de chute idéal pour découvrir cette région viticole, célèbre pour le Tokay d'Alsace. 






Chaîne hôtelière/marque:

les Collectionneurs


En voir plus","
2 Rue Foch, 68240 Kientzheim, France
"
Chateau du Haut Koenigsbourg,Hostellerie Schwendi,https://www.booking.com/hotel/fr/hostellerie-schwendi.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=24366204_198490437_0_2_0&highlighted_blocks=24366204_198490437_0_2_0&matching_block_id=24366204_198490437_0_2_0&sr_pri_blocks=24366204_198490437_0_2_0__58000&from=searchresults#hotelTmpl,"8,9","L'Hostellerie Schwendi est située dans le village alsacien de Kientzheim, à 9 kilomètres de Colmar. Cet hôtel à la gestion familiale propose des chambres spacieuses avec salle de bains privative, télévision et connexion Wi-Fi gratuite.

L'Hostellerie Schwendi sert une cuisine créative et régionale dans le restaurant sur place, ouvert tous les jours sauf le mercredi.

Lors de votre séjour au Schwendi, vous pourrez visiter les fortifications de Kientzheim, les vignobles à proximité et le musée des vins d'Alsace. Vous pourrez également faire de la randonnée à pied et à vélo dans les Vosges. 







En voir plus","
2, Place Schwendi, 68240 Kientzheim, France
"
Chateau du Haut Koenigsbourg,L' Hôtel & Spa Ribeauville- Haut-Koenigsbourg,https://www.booking.com/hotel/fr/l-39-amp-spa-ribeauville.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=717105801_299023938_2_2_0&highlighted_blocks=717105801_299023938_2_2_0&matching_block_id=717105801_299023938_2_2_0&sr_pri_blocks=717105801_299023938_2_2_0__106000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","L'Hôtel & Spa Ribeauville propose des chambres climatisées à Ribeauvillé, à 1,7 km du château du Girsberg. Il propose une réception ouverte 24h/24, un service d'étage et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. L'hôtel dispose de chambres familiales.

L'hôtel est un Boutique Hôtel situé dans le centre-ville de Ribeauvillé, Route des vins d'Alsace.Les chambres comprennent un bureau, une télévision à écran plat et une salle de bains privative.

Un petit-déjeuner buffet est servi tous les matins sur place.

L'Hôtel & Spa Ribeauville possède un bain turc, un jacuzzi et un sauna.

Vous séjournerez à 1,8 km du château de Saint-Ulrich et à 2 km du château du Haut-Ribeaupierre. L'aéroport international de Strasbourg, le plus proche, est à 45 km. 






L'établissement L' Hôtel & Spa Ribeauville- Haut-Koenigsbourg accueille des clients Booking.com depuis le 18 mars 2021.



En voir plus","
2 Grand'Rue, 68150 Ribeauvillé, France
"
Chateau du Haut Koenigsbourg,La Cour du Bailli Suites & Spa,https://www.booking.com/hotel/fr/residence-hoteliere-la-cour-du-bailli.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=5356523_198517539_0_2_0&highlighted_blocks=5356523_198517539_0_2_0&matching_block_id=5356523_198517539_0_2_0&sr_pri_blocks=5356523_198517539_0_2_0__65500&from=searchresults#hotelTmpl,"8,3","Situé à 1 heure de route du sud de Strasbourg, l'hôtel-Résidence La Cour du Bailli bénéficie d'un centre de spa avec piscine intérieure et bain à remous. Cet hôtel au décor médiéval possède une cour avec terrasse.

Tous les studios et les appartements de l'établissement sont équipés d'une kitchenette et d'une télévision. Ils disposent également d'une salle de bains privative.

Le restaurant de l'hôtel, La Cave du Bailli, sert une cuisine régionale accompagnée d'un grand choix de vins. L'été, vous pourrez prendre vos repas sur la terrasse.

La borne Internet de l'établissement est accessible gratuitement. Enfin, des massages peuvent être réservés, moyennant des frais supplémentaires. 







En voir plus","
57 Grand Rue, 68750 Bergheim, France
"
Chateau du Haut Koenigsbourg,Hôtel Au Lion,https://www.booking.com/hotel/fr/au-lion-ribeauville.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=18776918_91911820_0_2_0&highlighted_blocks=18776918_91911820_0_2_0&matching_block_id=18776918_91911820_0_2_0&sr_pri_blocks=18776918_91911820_0_2_0__62100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","Doté d'un bar, l'Hôtel-Restaurant Au Lion est situé dans le centre de Ribeauvillé, à 100 mètres de la forêt de la ville. Il propose des chambres non-fumeurs avec une connexion Wi-Fi gratuite.

Toutes les chambres comprennent un téléphone, une télévision par câble diffusant plus de 200 chaînes, ainsi qu'une salle de bains privative.

Le bar de l'Hotel Au Lion sert du fromage régional, de la charcuterie et de la flammekueche, que vous pourrez déguster par beau temps sur la terrasse orientée au sud.

L'hôtel Au Lion se trouve à 14 km du château du Haut-Koenigsbourg et à 16 km de Colmar. Moyennant un supplément, l'établissement assure un service de navette depuis/vers certaines gares et aéroports. Enfin, vous disposerez d'un parking privé pour les motos moyennant des frais supplémentaires. 







En voir plus","
6, Place De La Sinne, 68150 Ribeauvillé, France
"
Chateau du Haut Koenigsbourg,Hotel Restaurant Dontenville,https://www.booking.com/hotel/fr/dontenville.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=28034601_357214814_0_2_0&highlighted_blocks=28034601_357214814_0_2_0&matching_block_id=28034601_357214814_0_2_0&sr_pri_blocks=28034601_357214814_0_2_0__42025&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","L'Hotel Dontenville est situé au cœur de Chatenois, en Alsace. Il propose une connexion Wi-Fi gratuite et des chambres à la décoration traditionnelle avec des poutres en bois.

Chaque chambre du Dontenville Hotel dispose d'une salle de bains privative avec douche. Elles sont équipées d'une télévision et d'un téléphone.

Le restaurant du Dontenville sert un petit-déjeuner continental et une cuisine régionale. Vous pourrez vous détendre dans le bar-salon ou sur la terrasse privée.

Le Dontenville se trouve à seulement 4 km de la gare de Sélestat et à 30 minutes de route de l'aéroport de Strasbourg. 







En voir plus","
94 rue du Mal Foch, 67730 Châtenois, France
"
Chateau du Haut Koenigsbourg,B&B HOTEL Sélestat Centre-Alsace,https://www.booking.com/hotel/fr/b-amp-b-selestat.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=981963901_371137631_2_2_0&highlighted_blocks=981963901_371137631_2_2_0&matching_block_id=981963901_371137631_2_2_0&sr_pri_blocks=981963901_371137631_2_2_0__46550&from=searchresults#hotelTmpl,"8,4","Situé à Sélestat, à 12 km du château du Haut Koenigsbourg, le B&B HOTEL Sélestat Centre-Alsace propose des hébergements avec connexion Wi-Fi et parking privé gratuits. Vous séjournerez à environ 22 km de la Maison des Têtes, à 22 km de la collégiale Saint-Martin et à 23 km de la gare de Colmar. Cet établissement non-fumeurs se trouve à 19 km du parc des expositions Colmar Expo.

Toutes les chambres comprennent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Elles comprennent également la climatisation et une armoire.

Un petit-déjeuner continental est servi tous les matins sur place.

Parlant français et anglais, le personnel de la réception se fera un plaisir de vous fournir des informations pratiques sur la région.

Vous séjournerez à 29 km du musée Würth et à 37 km de l'entrée principale du parc d'attractions Europa-Park. L'aéroport international de Strasbourg, le plus proche, est implanté à 41 km. 







En voir plus","
36 Route de Colmar, 67600 Sélestat, France
"
Chateau du Haut Koenigsbourg,Hotel Au Cerf,https://www.booking.com/hotel/fr/au-cerf.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=498977101_168482826_2_42_0&highlighted_blocks=498977101_168482826_2_42_0&matching_block_id=498977101_168482826_2_42_0&sr_pri_blocks=498977101_168482826_2_42_0__43395&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Au Cerf ! Connectez-vous pour économiser.
 Situé à Riquewihr, à 11 km du parc des expositions Colmar Expo, l'Hotel Au Cerf propose des hébergements avec une terrasse, un parking privé, un restaurant et un bar. Il se trouve à environ 14 km de la collégiale Saint-Martin et à 15 km de la gare de Colmar. Cet établissement non-fumeurs se trouve à 14 km de la Maison des Têtes.

Les chambres comprennent une armoire et une télévision à écran plat. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits.

Un petit-déjeuner continental est servi chaque matin.

Vous pourrez pratiquer diverses activités à Riquewihr et dans ses environs, telles que la randonnée, le ski et le vélo.

L'Hotel Au Cerf se trouve à 18 km du château du Haut Koenigsbourg et à 47 km du musée de Würth. L'aéroport international de Strasbourg, le plus proche, est implanté à 59 km. 







En voir plus","
5 Rue du Général de Gaulle, 68340 Riquewihr, France
"
Chateau du Haut Koenigsbourg,Ibis Budget Sélestat,https://www.booking.com/hotel/fr/ibis-budget-selestat.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=106015606_376291662_2_2_0&highlighted_blocks=106015606_376291662_2_2_0&matching_block_id=106015606_376291662_2_2_0&sr_pri_blocks=106015606_376291662_2_2_0__41125&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,6","Situé sur la route des vins d'Alsace, l'ibis Budget Sélestat se trouve à Sélestat. Une connexion Wi-Fi est disponible gratuitement. Vous pourrez vous détendre sur la terrasse meublée et la sortie de l'autoroute A35 est à 1,9 km.

Les chambres climatisées sont équipées d'une télévision à écran plat, d'un bureau et d'une salle de bains privative avec articles de toilette gratuits.

Le petit-déjeuner est servi chaque matin dans le salon commun moyennant des frais supplémentaires.

Un distributeur automatique est également à votre disposition. Un parking privé est disponible gratuitement sur place. Colmar se trouve à 17 km. L'hôtel se trouve à seulement 17 km de la frontière allemande.

Nous offrons un petit restaurant à la réception

La réception est ouverte 24h/24 et 7j/7. 





Chaîne hôtelière/marque:

ibis Budget


En voir plus","
103, route de Colmar, 67600 Sélestat, France
"
Chateau du Haut Koenigsbourg,Hotel Au Nid De Cigognes,https://www.booking.com/hotel/fr/au-nid-de-cigognes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=23884910_369631412_0_2_0&highlighted_blocks=23884910_369631412_0_2_0&matching_block_id=23884910_369631412_0_2_0&sr_pri_blocks=23884910_369631412_0_2_0__67500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Au Nid De Cigognes ! Connectez-vous pour économiser.
 L'hôtel Au Nid de Cigognes est situé au cœur de l'Alsace, à 5 minutes de Colmar, Ribeauvillé, Riquewihr et Kaysersberg. Il dispose d'une piscine intérieure, d'un sauna et d'un hammam.

Chaque chambre insonorisée est décorée dans un style contemporain. Toutes sont équipées d'un accès Wi-Fi gratuit, d'une salle de bains privée et d'une télévision à écran plat.

Le restaurant de l'hôtel Au Nid de Cigognes sert un petit-déjeuner buffet et une cuisine régionale traditionnelle, le tout agrémenté d'une sélection des meilleurs vins d'Alsace. Vous pourrez également prendre un verre au bar de l’hôtel.

L'hôtel dispose de salons propices à la détente et d'une réception ouverte 24h/24. Un garage privé est proposé gratuitement. 







En voir plus","
2 Route De Colmar, 68150 Ostheim, France
"
Chateau du Haut Koenigsbourg,Relais et Châteaux Le Chambard,https://www.booking.com/hotel/fr/le-chambard.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=2399503_199344327_0_2_0&highlighted_blocks=2399503_199344327_0_2_0&matching_block_id=2399503_199344327_0_2_0&sr_pri_blocks=2399503_199344327_0_2_0__225650&from=searchresults#hotelTmpl,"9,0","Bénéficiez d'un traitement VIP grâce au service exclusif de l'établissement Relais et Châteaux Le Chambard



 Situé à Kaysersberg, le Relais et Châteaux Le Chambard vous propose des hébergements confortables et luxueux. Vous bénéficierez d’une atmosphère chaleureuse et conviviale dans cet établissement 5 étoiles à la gestion familiale. Une connexion Wi-Fi est accessible gratuitement dans l’ensemble de l’établissement.

Les chambres sont entièrement équipées. Vous pourrez choisir de séjourner dans une suite pour un séjour encore plus luxueux. Tous les hébergements disposent d’une télévision à écran plat et d’une salle de bains privative pourvue d’une baignoire ou d’une douche.

Vous pourrez savourer des spécialités locales typiques au Bib Gourmand Winstub ou des plats raffinés accompagnés de bons vins à La table d'Olivier Nasti, un restaurant 2 étoiles au guide Michelin et 5 toques Gault & Millau.

Vous trouverez de nombreux sentiers de randonnée et de promenade dans les environs de l’établissement. Le marché de Noël de Kaysersberg se situe à 100 mètres. Un parking privé est disponible gratuitement sur place. 






Chaîne hôtelière/marque:

Relais & Châteaux


En voir plus","
9-13 Rue Du General De Gaulle, 68240 Kaysersberg, France
"
